 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Antimony.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.6840E+00 g/cm3 = 3.3060E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sb     51    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 400.00 MeV   1.815E-03  3.927E-07  207.32 mm     8.73 mm    13.58 mm  
 450.00 MeV   1.723E-03  3.527E-07  249.29 mm    10.91 mm    16.07 mm  
 500.00 MeV   1.650E-03  3.204E-07  293.32 mm    12.91 mm    18.61 mm  
 550.00 MeV   1.592E-03  2.937E-07  339.14 mm    14.80 mm    21.20 mm  
 600.00 MeV   1.543E-03  2.712E-07  386.53 mm    16.60 mm    23.83 mm  
 650.00 MeV   1.503E-03  2.521E-07  435.30 mm    18.34 mm    26.47 mm  
 700.00 MeV   1.470E-03  2.356E-07  485.29 mm    20.02 mm    29.12 mm  
 800.00 MeV   1.417E-03  2.084E-07  588.31 mm    25.38 mm    34.44 mm  
 900.00 MeV   1.378E-03  1.871E-07  694.73 mm    30.12 mm    39.73 mm  
   1.00 GeV   1.349E-03  1.698E-07  803.83 mm    34.43 mm    44.97 mm  
   1.10 GeV   1.327E-03  1.556E-07  915.03 mm    38.44 mm    50.14 mm  
   1.20 GeV   1.310E-03  1.437E-07    1.03 m     42.20 mm    55.22 mm  
   1.30 GeV   1.297E-03  1.335E-07    1.14 m     45.75 mm    60.21 mm  
   1.40 GeV   1.287E-03  1.247E-07    1.26 m     49.13 mm    65.10 mm  
   1.50 GeV   1.280E-03  1.170E-07    1.37 m     52.35 mm    69.89 mm  
   1.60 GeV   1.274E-03  1.102E-07    1.49 m     55.44 mm    74.59 mm  
   1.70 GeV   1.270E-03  1.043E-07    1.61 m     58.39 mm    79.18 mm  
   1.80 GeV   1.267E-03  9.890E-08    1.72 m     61.24 mm    83.68 mm  
   2.00 GeV   1.263E-03  8.974E-08    1.96 m     70.64 mm    92.40 mm  
   2.25 GeV   1.263E-03  8.050E-08    2.26 m     83.06 mm   102.80 mm  
   2.50 GeV   1.265E-03  7.304E-08    2.55 m     93.88 mm   112.69 mm  
   2.75 GeV   1.269E-03  6.688E-08    2.84 m    103.57 mm   122.10 mm  
   3.00 GeV   1.274E-03  6.171E-08    3.14 m    112.39 mm   131.09 mm  
   3.25 GeV   1.279E-03  5.730E-08    3.43 m    120.52 mm   139.69 mm  
   3.50 GeV   1.285E-03  5.351E-08    3.72 m    128.09 mm   147.92 mm  
   3.75 GeV   1.292E-03  5.019E-08    4.01 m    135.19 mm   155.83 mm  
   4.00 GeV   1.298E-03  4.728E-08    4.30 m    141.87 mm   163.44 mm  
   4.50 GeV   1.311E-03  4.239E-08    4.87 m    164.47 mm   177.85 mm  
   5.00 GeV   1.324E-03  3.845E-08    5.44 m    183.98 mm   191.31 mm  
   5.50 GeV   1.336E-03  3.519E-08    6.00 m    201.31 mm   203.96 mm  
   6.00 GeV   1.348E-03  3.246E-08    6.56 m    217.01 mm   215.90 mm  
   6.50 GeV   1.359E-03  3.013E-08    7.11 m    231.42 mm   227.21 mm  
   7.00 GeV   1.369E-03  2.813E-08    7.66 m    244.79 mm   237.97 mm  
   8.00 GeV   1.389E-03  2.484E-08    8.74 m    289.98 mm   258.07 mm  
   9.00 GeV   1.407E-03  2.227E-08    9.81 m    328.06 mm   276.57 mm  
  10.00 GeV   1.423E-03  2.019E-08   10.86 m    361.41 mm   293.75 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  6.6838E+01                 eV / Angstrom 
  6.6838E+02                keV / micron   
  6.6838E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.0217E+02                 eV / (1E15 atoms/cm2)
  2.1914E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
