 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Samarium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.5200E+00 g/cm3 = 3.0118E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sm     62    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.75 GeV   1.239E-03  4.783E-08    3.72 m    127.28 mm   160.23 mm  
   4.00 GeV   1.246E-03  4.505E-08    3.99 m    133.54 mm   168.04 mm  
   4.50 GeV   1.259E-03  4.040E-08    4.52 m    154.43 mm   182.81 mm  
   5.00 GeV   1.272E-03  3.664E-08    5.04 m    172.48 mm   196.60 mm  
   5.50 GeV   1.284E-03  3.355E-08    5.56 m    188.52 mm   209.55 mm  
   6.00 GeV   1.297E-03  3.095E-08    6.08 m    203.05 mm   221.76 mm  
   6.50 GeV   1.308E-03  2.873E-08    6.59 m    216.39 mm   233.32 mm  
   7.00 GeV   1.319E-03  2.682E-08    7.09 m    228.75 mm   244.30 mm  
   8.00 GeV   1.340E-03  2.369E-08    8.09 m    270.22 mm   264.80 mm  
   9.00 GeV   1.359E-03  2.124E-08    9.07 m    305.17 mm   283.64 mm  
  10.00 GeV   1.376E-03  1.926E-08   10.05 m    335.75 mm   301.10 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.5198E+01                 eV / Angstrom 
  7.5198E+02                keV / micron   
  7.5198E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.4968E+02                 eV / (1E15 atoms/cm2)
  2.9175E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
