 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Zinc.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.1400E+00 g/cm3 = 6.5755E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Zn     30    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 500.00 MeV   1.879E-03  4.047E-07  240.40 mm    10.06 mm    11.74 mm  
 550.00 MeV   1.810E-03  3.708E-07  278.21 mm    11.56 mm    13.39 mm  
 600.00 MeV   1.754E-03  3.423E-07  317.35 mm    12.98 mm    15.06 mm  
 650.00 MeV   1.706E-03  3.180E-07  357.66 mm    14.35 mm    16.75 mm  
 700.00 MeV   1.667E-03  2.971E-07  399.02 mm    15.67 mm    18.45 mm  
 800.00 MeV   1.604E-03  2.627E-07  484.36 mm    20.07 mm    21.85 mm  
 900.00 MeV   1.558E-03  2.357E-07  572.65 mm    23.92 mm    25.24 mm  
   1.00 GeV   1.523E-03  2.139E-07  663.29 mm    27.42 mm    28.61 mm  
   1.10 GeV   1.496E-03  1.959E-07  755.80 mm    30.66 mm    31.93 mm  
   1.20 GeV   1.475E-03  1.808E-07  849.81 mm    33.69 mm    35.21 mm  
   1.30 GeV   1.458E-03  1.679E-07  945.04 mm    36.55 mm    38.43 mm  
   1.40 GeV   1.446E-03  1.568E-07    1.04 m     39.27 mm    41.60 mm  
   1.50 GeV   1.435E-03  1.471E-07    1.14 m     41.86 mm    44.70 mm  
   1.60 GeV   1.427E-03  1.386E-07    1.24 m     44.34 mm    47.75 mm  
   1.70 GeV   1.421E-03  1.310E-07    1.33 m     46.72 mm    50.73 mm  
   1.80 GeV   1.417E-03  1.243E-07    1.43 m     49.00 mm    53.65 mm  
   2.00 GeV   1.410E-03  1.127E-07    1.63 m     56.86 mm    59.33 mm  
   2.25 GeV   1.407E-03  1.011E-07    1.88 m     67.29 mm    66.12 mm  
   2.50 GeV   1.407E-03  9.167E-08    2.13 m     76.36 mm    72.59 mm  
   2.75 GeV   1.409E-03  8.392E-08    2.37 m     84.45 mm    78.76 mm  
   3.00 GeV   1.413E-03  7.741E-08    2.62 m     91.83 mm    84.67 mm  
   3.25 GeV   1.418E-03  7.186E-08    2.87 m     98.62 mm    90.33 mm  
   3.50 GeV   1.423E-03  6.708E-08    3.12 m    104.95 mm    95.76 mm  
   3.75 GeV   1.428E-03  6.292E-08    3.36 m    110.88 mm   100.98 mm  
   4.00 GeV   1.434E-03  5.925E-08    3.61 m    116.47 mm   106.01 mm  
   4.50 GeV   1.446E-03  5.311E-08    4.09 m    135.77 mm   115.55 mm  
   5.00 GeV   1.458E-03  4.815E-08    4.57 m    152.40 mm   124.48 mm  
   5.50 GeV   1.470E-03  4.406E-08    5.05 m    167.16 mm   132.89 mm  
   6.00 GeV   1.482E-03  4.063E-08    5.52 m    180.52 mm   140.84 mm  
   6.50 GeV   1.493E-03  3.771E-08    5.99 m    192.78 mm   148.38 mm  
   7.00 GeV   1.504E-03  3.519E-08    6.46 m    204.15 mm   155.56 mm  
   8.00 GeV   1.524E-03  3.107E-08    7.39 m    243.00 mm   168.99 mm  
   9.00 GeV   1.543E-03  2.784E-08    8.30 m    275.65 mm   181.36 mm  
