 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Selenium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  4.8100E+00 g/cm3 = 3.6684E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Se     34    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.60 GeV   1.355E-03  1.208E-07    1.94 m     70.10 mm    79.47 mm  
   1.70 GeV   1.350E-03  1.142E-07    2.10 m     73.83 mm    84.39 mm  
   1.80 GeV   1.346E-03  1.083E-07    2.25 m     77.42 mm    89.20 mm  
   2.00 GeV   1.342E-03  9.826E-08    2.56 m     89.65 mm    98.54 mm  
   2.25 GeV   1.341E-03  8.811E-08    2.95 m    105.86 mm   109.68 mm  
   2.50 GeV   1.342E-03  7.992E-08    3.33 m    119.93 mm   120.27 mm  
   2.75 GeV   1.346E-03  7.316E-08    3.72 m    132.49 mm   130.37 mm  
   3.00 GeV   1.351E-03  6.749E-08    4.10 m    143.92 mm   140.01 mm  
   3.25 GeV   1.356E-03  6.266E-08    4.49 m    154.45 mm   149.23 mm  
   3.50 GeV   1.362E-03  5.850E-08    4.87 m    164.24 mm   158.07 mm  
   3.75 GeV   1.368E-03  5.487E-08    5.25 m    173.41 mm   166.56 mm  
   4.00 GeV   1.375E-03  5.167E-08    5.63 m    182.06 mm   174.73 mm  
   4.50 GeV   1.388E-03  4.632E-08    6.38 m    211.77 mm   190.21 mm  
   5.00 GeV   1.400E-03  4.199E-08    7.12 m    237.37 mm   204.68 mm  
   5.50 GeV   1.413E-03  3.843E-08    7.86 m    260.09 mm   218.28 mm  
   6.00 GeV   1.425E-03  3.544E-08    8.59 m    280.66 mm   231.13 mm  
   6.50 GeV   1.436E-03  3.290E-08    9.32 m    299.54 mm   243.30 mm  
   7.00 GeV   1.446E-03  3.070E-08   10.04 m    317.04 mm   254.90 mm  
   8.00 GeV   1.466E-03  2.711E-08   11.47 m    376.80 mm   276.56 mm  
   9.00 GeV   1.484E-03  2.429E-08   12.88 m    427.10 mm   296.52 mm  
  10.00 GeV   1.500E-03  2.201E-08   14.27 m    471.13 mm   315.07 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  4.8098E+01                 eV / Angstrom 
  4.8098E+02                keV / micron   
  4.8098E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.3111E+02                 eV / (1E15 atoms/cm2)
  1.2258E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
